Ticker,Name,Target_Date,Actual_Date,Status,Score,Primary_Signal,Reasons,Warnings,Close,Uptrend_HH_HL,Pullback_Pct,Prior_Low_Held,Channel_Coverage,Channel_Position,Recent_Lower_Touch,Channel_Lower,Channel_Mid,Prior_High_Target,Channel_Upper,Stop_Price,Room_To_Mid_Pct,Room_To_Upper_Pct,Double_Bottom,Double_Bottom_Confirmed,MA_Clustered,MA_Spread_Pct,MA_Reclaimed,MA5_Held,Bottom_Volume_Surge,Reference_Date,Reference_Low_Held,Reference_High_Break,Reference_Volume_Ratio,Requested_Range_Start,Requested_Range_End,Forward_Entry_Close,Forward_Available_Bars,Forward_Complete_20D,D+1_Close_Return_Pct,D+1_Close,D+1_Date,D+2_Close_Return_Pct,D+2_Close,D+2_Date,D+3_Close_Return_Pct,D+3_Close,D+3_Date,D+4_Close_Return_Pct,D+4_Close,D+4_Date,D+5_Close_Return_Pct,D+5_Close,D+5_Date,D+6_Close_Return_Pct,D+6_Close,D+6_Date,D+7_Close_Return_Pct,D+7_Close,D+7_Date,D+8_Close_Return_Pct,D+8_Close,D+8_Date,D+9_Close_Return_Pct,D+9_Close,D+9_Date,D+10_Close_Return_Pct,D+10_Close,D+10_Date,D+11_Close_Return_Pct,D+11_Close,D+11_Date,D+12_Close_Return_Pct,D+12_Close,D+12_Date,D+13_Close_Return_Pct,D+13_Close,D+13_Date,D+14_Close_Return_Pct,D+14_Close,D+14_Date,D+15_Close_Return_Pct,D+15_Close,D+15_Date,D+16_Close_Return_Pct,D+16_Close,D+16_Date,D+17_Close_Return_Pct,D+17_Close,D+17_Date,D+18_Close_Return_Pct,D+18_Close,D+18_Date,D+19_Close_Return_Pct,D+19_Close,D+19_Date,D+20_Close_Return_Pct,D+20_Close,D+20_Date,Forward_Last_Date,Max_Close_Return_20D_Pct,Min_Close_Return_20D_Pct,MFE_20D_Pct,MAE_20D_Pct,Positive_D20,Hit_Mid_Before_Stop,Hit_PriorHigh_Before_Stop,Hit_Upper_Before_Stop,Stop_Hit,First_Event,Exit_Date
005930,삼성전자,2026-05-08,2026-05-08,CONFIRMED,89,LOWER_CHANNEL_CONFIRMED_REVERSAL,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 98%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태 | 쌍바닥 넥라인 돌파 확인 | 이동평균선 재돌파 | 추세 바닥권 거래량 급증 양봉 | 거래량 기준봉 저가 지지 | 재상승 후 5일선 지지,,268500.0,True,3.07,True,0.9753,0.3105,True,238639.3939,286721.2121,229500.0,334803.0303,231480.2121,6.79,24.69,True,True,False,19.28,True,True,True,2026-05-06,True,False,2.23,2026-05-01,2026-05-31,268500.0,20,1,6.331,285500.0,2026-05-11,3.911,279000.0,2026-05-12,5.773,284000.0,2026-05-13,10.242,296000.0,2026-05-14,0.745,270500.0,2026-05-15,4.655,281000.0,2026-05-18,2.607,275500.0,2026-05-19,2.793,276000.0,2026-05-20,11.546,299500.0,2026-05-21,8.939,292500.0,2026-05-22,11.359,299000.0,2026-05-26,14.339,307000.0,2026-05-27,11.546,299500.0,2026-05-28,18.063,317000.0,2026-05-29,29.981,349000.0,2026-06-01,34.264,360500.0,2026-06-02,30.912,351500.0,2026-06-04,22.533,329000.0,2026-06-05,10.056,295500.0,2026-06-08,19.926,322000.0,2026-06-09,2026-06-09,34.264,0.745,37.803,-2.421,1,1.0,,0.0,0.0,TIMEOUT,2026-06-09
005930,삼성전자,2026-05-11,2026-05-11,CONFIRMED,79,LOWER_CHANNEL_CONFIRMED_REVERSAL,중기 Higher High + Higher Low | 상승 평행채널 유효(커버리지 98%) | 최근 추세 하단(싼 구간) 접촉 | 추세 하단 부근 쌍바닥/Higher-Low 형태 | 쌍바닥 넥라인 돌파 확인 | 이동평균선 재돌파 | 추세 바닥권 거래량 급증 양봉 | 거래량 기준봉 저가 지지 | 거래량 기준봉 고가 돌파 | 재상승 후 5일선 지지,,285500.0,True,1.04,True,0.9756,0.4626,True,241018.1818,289100.0,229500.0,337181.8182,233787.6364,1.26,18.1,True,True,False,21.95,True,True,True,2026-05-06,True,True,2.23,2026-05-01,2026-05-31,285500.0,20,1,-2.277,279000.0,2026-05-12,-0.525,284000.0,2026-05-13,3.678,296000.0,2026-05-14,-5.254,270500.0,2026-05-15,-1.576,281000.0,2026-05-18,-3.503,275500.0,2026-05-19,-3.327,276000.0,2026-05-20,4.904,299500.0,2026-05-21,2.452,292500.0,2026-05-22,4.729,299000.0,2026-05-26,7.531,307000.0,2026-05-27,4.904,299500.0,2026-05-28,11.033,317000.0,2026-05-29,22.242,349000.0,2026-06-01,26.27,360500.0,2026-06-02,23.117,351500.0,2026-06-04,15.236,329000.0,2026-06-05,3.503,295500.0,2026-06-08,12.785,322000.0,2026-06-09,5.954,302500.0,2026-06-10,2026-06-10,26.27,-5.254,29.597,-8.231,1,1.0,,0.0,0.0,TIMEOUT,2026-06-10
005930,삼성전자,2026-05-12,2026-05-12,CONFIRMED,87,LOWER_CHANNEL_CONFIRMED_REVERSAL,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 98%) | 최근 추세 하단(싼 구간) 접촉 | 추세 하단 부근 쌍바닥/Higher-Low 형태 | 쌍바닥 넥라인 돌파 확인 | 이동평균선 재돌파 | 추세 바닥권 거래량 급증 양봉 | 거래량 기준봉 저가 지지 | 거래량 기준봉 고가 돌파,,279000.0,True,4.29,True,0.9759,0.3702,True,243396.9697,291478.7879,229500.0,339560.6061,236095.0606,4.47,21.71,True,True,False,25.12,True,False,True,2026-05-06,True,True,2.23,2026-05-01,2026-05-31,279000.0,20,1,1.792,284000.0,2026-05-13,6.093,296000.0,2026-05-14,-3.047,270500.0,2026-05-15,0.717,281000.0,2026-05-18,-1.254,275500.0,2026-05-19,-1.075,276000.0,2026-05-20,7.348,299500.0,2026-05-21,4.839,292500.0,2026-05-22,7.168,299000.0,2026-05-26,10.036,307000.0,2026-05-27,7.348,299500.0,2026-05-28,13.62,317000.0,2026-05-29,25.09,349000.0,2026-06-01,29.211,360500.0,2026-06-02,25.986,351500.0,2026-06-04,17.921,329000.0,2026-06-05,5.914,295500.0,2026-06-08,15.412,322000.0,2026-06-09,8.423,302500.0,2026-06-10,7.168,299000.0,2026-06-11,2026-06-11,29.211,-3.047,32.616,-6.093,1,1.0,,0.0,0.0,TIMEOUT,2026-06-11
402340,SK스퀘어,2026-05-21,2026-05-21,WATCH,60,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 이동평균선 재돌파 | 재상승 후 5일선 지지,,1179000.0,True,4.22,True,1.0,0.5351,True,989783.7838,1166581.0811,1231000.0,1343378.3784,960090.2703,-1.05,13.94,False,False,False,31.17,True,True,False,,False,False,,2026-05-01,2026-05-31,1179000.0,20,1,0.509,1185000.0,2026-05-22,0.17,1181000.0,2026-05-26,8.227,1276000.0,2026-05-27,4.919,1237000.0,2026-05-28,4.58,1233000.0,2026-05-29,6.531,1256000.0,2026-06-01,14.165,1346000.0,2026-06-02,15.437,1361000.0,2026-06-04,6.701,1258000.0,2026-06-05,-5.174,1118000.0,2026-06-08,7.634,1269000.0,2026-06-09,0.339,1183000.0,2026-06-10,4.156,1228000.0,2026-06-11,15.182,1358000.0,2026-06-12,19.847,1413000.0,2026-06-15,27.311,1501000.0,2026-06-16,35.369,1596000.0,2026-06-17,44.19,1700000.0,2026-06-18,50.975,1780000.0,2026-06-19,67.091,1970000.0,2026-06-22,2026-06-22,67.091,-5.174,68.533,-8.821,1,,1.0,0.0,1.0,STOP,2026-06-08
402340,SK스퀘어,2026-05-22,2026-05-22,WATCH,60,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 이동평균선 재돌파 | 재상승 후 5일선 지지,,1185000.0,True,3.74,True,1.0,0.5067,True,1005837.8378,1182635.1351,1231000.0,1359432.4324,975662.7027,-0.2,14.72,False,False,False,31.68,True,True,False,,False,False,,2026-05-01,2026-05-31,1185000.0,20,1,-0.338,1181000.0,2026-05-26,7.679,1276000.0,2026-05-27,4.388,1237000.0,2026-05-28,4.051,1233000.0,2026-05-29,5.992,1256000.0,2026-06-01,13.586,1346000.0,2026-06-02,14.852,1361000.0,2026-06-04,6.16,1258000.0,2026-06-05,-5.654,1118000.0,2026-06-08,7.089,1269000.0,2026-06-09,-0.169,1183000.0,2026-06-10,3.629,1228000.0,2026-06-11,14.599,1358000.0,2026-06-12,19.241,1413000.0,2026-06-15,26.667,1501000.0,2026-06-16,34.684,1596000.0,2026-06-17,43.46,1700000.0,2026-06-18,50.211,1780000.0,2026-06-19,66.245,1970000.0,2026-06-22,54.599,1832000.0,2026-06-23,2026-06-23,66.245,-5.654,84.726,-9.283,1,,1.0,0.0,1.0,STOP,2026-06-08
402340,SK스퀘어,2026-05-26,2026-05-26,WATCH,60,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 이동평균선 재돌파 | 재상승 후 5일선 지지,,1181000.0,True,4.83,True,1.0,0.45,True,1021891.8919,1198689.1892,1231000.0,1375486.4865,991235.1351,1.5,16.47,False,False,False,32.52,True,True,False,,False,False,,2026-05-01,2026-05-31,1181000.0,20,1,8.044,1276000.0,2026-05-27,4.742,1237000.0,2026-05-28,4.403,1233000.0,2026-05-29,6.351,1256000.0,2026-06-01,13.971,1346000.0,2026-06-02,15.241,1361000.0,2026-06-04,6.52,1258000.0,2026-06-05,-5.334,1118000.0,2026-06-08,7.451,1269000.0,2026-06-09,0.169,1183000.0,2026-06-10,3.98,1228000.0,2026-06-11,14.987,1358000.0,2026-06-12,19.644,1413000.0,2026-06-15,27.096,1501000.0,2026-06-16,35.14,1596000.0,2026-06-17,43.946,1700000.0,2026-06-18,50.72,1780000.0,2026-06-19,66.808,1970000.0,2026-06-22,55.123,1832000.0,2026-06-23,52.329,1799000.0,2026-06-24,2026-06-24,66.808,-5.334,85.351,-8.975,1,1.0,1.0,0.0,1.0,STOP,2026-06-08
402340,SK스퀘어,2026-05-27,2026-05-27,WATCH,60,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 이동평균선 재돌파 | 재상승 후 5일선 지지,,1276000.0,True,4.56,True,1.0,0.6732,True,1037945.9459,1214743.2432,1231000.0,1391540.5405,1006807.5676,-4.8,9.05,False,False,False,33.33,True,True,False,,False,False,,2026-05-01,2026-05-31,1276000.0,20,1,-3.056,1237000.0,2026-05-28,-3.37,1233000.0,2026-05-29,-1.567,1256000.0,2026-06-01,5.486,1346000.0,2026-06-02,6.661,1361000.0,2026-06-04,-1.411,1258000.0,2026-06-05,-12.382,1118000.0,2026-06-08,-0.549,1269000.0,2026-06-09,-7.288,1183000.0,2026-06-10,-3.762,1228000.0,2026-06-11,6.426,1358000.0,2026-06-12,10.737,1413000.0,2026-06-15,17.633,1501000.0,2026-06-16,25.078,1596000.0,2026-06-17,33.229,1700000.0,2026-06-18,39.498,1780000.0,2026-06-19,54.389,1970000.0,2026-06-22,43.574,1832000.0,2026-06-23,40.987,1799000.0,2026-06-24,48.824,1899000.0,2026-06-25,2026-06-25,54.389,-12.382,71.552,-15.752,1,,,0.0,1.0,STOP,2026-06-08
402340,SK스퀘어,2026-05-28,2026-05-28,WATCH,58,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 이동평균선 재돌파,,1237000.0,True,7.48,True,1.0,0.5175,True,1054000.0,1230797.2973,1231000.0,1407594.5946,1022380.0,-0.5,13.79,False,False,False,36.95,True,False,False,,False,False,,2026-05-01,2026-05-31,1237000.0,20,1,-0.323,1233000.0,2026-05-29,1.536,1256000.0,2026-06-01,8.812,1346000.0,2026-06-02,10.024,1361000.0,2026-06-04,1.698,1258000.0,2026-06-05,-9.62,1118000.0,2026-06-08,2.587,1269000.0,2026-06-09,-4.365,1183000.0,2026-06-10,-0.728,1228000.0,2026-06-11,9.782,1358000.0,2026-06-12,14.228,1413000.0,2026-06-15,21.342,1501000.0,2026-06-16,29.022,1596000.0,2026-06-17,37.429,1700000.0,2026-06-18,43.897,1780000.0,2026-06-19,59.256,1970000.0,2026-06-22,48.1,1832000.0,2026-06-23,45.432,1799000.0,2026-06-24,53.517,1899000.0,2026-06-25,39.046,1720000.0,2026-06-26,2026-06-26,59.256,-9.62,76.96,-13.096,1,,,0.0,1.0,STOP,2026-06-08
402340,SK스퀘어,2026-05-29,2026-05-29,WATCH,60,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 이동평균선 재돌파 | 재상승 후 5일선 지지,,1233000.0,True,7.78,True,1.0,0.4608,True,1070054.0541,1246851.3514,1231000.0,1423648.6486,1037952.4324,1.12,15.46,False,False,False,37.07,True,True,False,,False,False,,2026-05-01,2026-05-31,1233000.0,20,1,1.865,1256000.0,2026-06-01,9.165,1346000.0,2026-06-02,10.381,1361000.0,2026-06-04,2.028,1258000.0,2026-06-05,-9.327,1118000.0,2026-06-08,2.92,1269000.0,2026-06-09,-4.055,1183000.0,2026-06-10,-0.406,1228000.0,2026-06-11,10.138,1358000.0,2026-06-12,14.599,1413000.0,2026-06-15,21.736,1501000.0,2026-06-16,29.44,1596000.0,2026-06-17,37.875,1700000.0,2026-06-18,44.363,1780000.0,2026-06-19,59.773,1970000.0,2026-06-22,48.581,1832000.0,2026-06-23,45.904,1799000.0,2026-06-24,54.015,1899000.0,2026-06-25,39.497,1720000.0,2026-06-26,33.009,1640000.0,2026-06-29,2026-06-29,59.773,-9.327,77.534,-12.814,1,1.0,,0.0,1.0,STOP,2026-06-08
005935,삼성전자우,2026-05-04,2026-05-04,WATCH,65,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승 평행채널 유효(커버리지 98%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태 | 쌍바닥 넥라인 돌파 확인 | 이동평균선 재돌파 | 재상승 후 5일선 지지,,169600.0,True,0.12,True,0.9841,0.1533,True,159300.0,192900.0,149250.0,226500.0,154521.0,13.74,33.55,True,True,False,15.68,True,True,False,,False,False,,2026-05-01,2026-05-31,169600.0,20,1,11.616,189300.0,2026-05-06,9.316,185400.0,2026-05-07,7.724,182700.0,2026-05-08,14.917,194900.0,2026-05-11,10.259,187000.0,2026-05-12,11.498,189100.0,2026-05-13,14.21,193700.0,2026-05-14,5.778,179400.0,2026-05-15,9.139,185100.0,2026-05-18,6.604,180800.0,2026-05-19,4.835,177800.0,2026-05-20,10.731,187800.0,2026-05-21,10.554,187500.0,2026-05-22,10.377,187200.0,2026-05-26,13.208,192000.0,2026-05-27,12.559,190900.0,2026-05-28,19.399,202500.0,2026-05-29,35.024,229000.0,2026-06-01,36.498,231500.0,2026-06-02,29.717,220000.0,2026-06-04,2026-06-04,36.498,4.835,43.573,0.649,1,0.0,,0.0,1.0,STOP,2026-05-20
