Ticker,Name,Target_Date,Actual_Date,Status,Score,Primary_Signal,Reasons,Warnings,Close,Uptrend_HH_HL,Pullback_Pct,Prior_Low_Held,Channel_Coverage,Channel_Position,Recent_Lower_Touch,Channel_Lower,Channel_Mid,Prior_High_Target,Channel_Upper,Stop_Price,Room_To_Mid_Pct,Room_To_Upper_Pct,Double_Bottom,Double_Bottom_Confirmed,MA_Clustered,MA_Spread_Pct,MA_Reclaimed,MA5_Held,Bottom_Volume_Surge,Reference_Date,Reference_Low_Held,Reference_High_Break,Reference_Volume_Ratio,Requested_Range_Start,Requested_Range_End,Forward_Entry_Close,Forward_Available_Bars,Forward_Complete_20D,D+1_Close_Return_Pct,D+1_Close,D+1_Date,D+2_Close_Return_Pct,D+2_Close,D+2_Date,D+3_Close_Return_Pct,D+3_Close,D+3_Date,D+4_Close_Return_Pct,D+4_Close,D+4_Date,D+5_Close_Return_Pct,D+5_Close,D+5_Date,D+6_Close_Return_Pct,D+6_Close,D+6_Date,D+7_Close_Return_Pct,D+7_Close,D+7_Date,D+8_Close_Return_Pct,D+8_Close,D+8_Date,D+9_Close_Return_Pct,D+9_Close,D+9_Date,D+10_Close_Return_Pct,D+10_Close,D+10_Date,D+11_Close_Return_Pct,D+11_Close,D+11_Date,D+12_Close_Return_Pct,D+12_Close,D+12_Date,D+13_Close_Return_Pct,D+13_Close,D+13_Date,D+14_Close_Return_Pct,D+14_Close,D+14_Date,D+15_Close_Return_Pct,D+15_Close,D+15_Date,D+16_Close_Return_Pct,D+16_Close,D+16_Date,D+17_Close_Return_Pct,D+17_Close,D+17_Date,D+18_Close_Return_Pct,D+18_Close,D+18_Date,D+19_Close_Return_Pct,D+19_Close,D+19_Date,D+20_Close_Return_Pct,D+20_Close,D+20_Date,Forward_Last_Date,Max_Close_Return_20D_Pct,Min_Close_Return_20D_Pct,MFE_20D_Pct,MAE_20D_Pct,Positive_D20,Hit_Mid_Before_Stop,Hit_PriorHigh_Before_Stop,Hit_Upper_Before_Stop,Stop_Hit,First_Event,Exit_Date
402340,SK스퀘어,2026-07-01,2026-07-01,WATCH,58,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 86%) | 최근 추세 하단(싼 구간) 접촉 | 이동평균선 재돌파,,1757000.0,True,19.74,True,0.8611,1.2523,True,1314519.2308,1491192.3077,2189000.0,1667865.3846,1275083.6538,-15.13,-5.07,False,False,False,35.19,True,False,False,,False,False,,2026-07-01,2026-07-31,1757000.0,20,1,-13.204,1525000.0,2026-07-02,-9.562,1589000.0,2026-07-03,-14.912,1495000.0,2026-07-06,-22.823,1356000.0,2026-07-07,-27.718,1270000.0,2026-07-08,-24.474,1327000.0,2026-07-09,-19.806,1409000.0,2026-07-10,-33.921,1161000.0,2026-07-13,-32.271,1190000.0,2026-07-14,-21.343,1382000.0,2026-07-15,-31.019,1212000.0,2026-07-16,-33.011,1177000.0,2026-07-20,-28.685,1253000.0,2026-07-21,-29.994,1230000.0,2026-07-22,-30.507,1221000.0,2026-07-23,-36.881,1109000.0,2026-07-24,-37.621,1096000.0,2026-07-27,-47.353,925000.0,2026-07-28,-51.622,850000.0,2026-07-29,-54.525,799000.0,2026-07-30,2026-07-30,-9.562,-54.525,-3.699,-56.289,0.0,,0.0,,1.0,STOP,2026-07-07
005935,삼성전자우,2026-07-01,2026-07-01,WATCH,60,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 96%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태,,204500.0,True,14.97,True,0.961,-0.0006,True,204525.0,226321.3235,240500.0,248117.6471,198389.25,10.67,21.33,True,False,False,16.19,False,False,False,,False,False,,2026-07-01,2026-07-31,204500.0,20,1,-7.726,188700.0,2026-07-02,1.711,208000.0,2026-07-03,3.912,212500.0,2026-07-06,-2.543,199300.0,2026-07-07,-8.606,186900.0,2026-07-08,-9.242,185600.0,2026-07-09,-4.988,194300.0,2026-07-10,-13.496,176900.0,2026-07-13,-10.905,182200.0,2026-07-14,-6.112,192000.0,2026-07-15,-15.892,172000.0,2026-07-16,-17.262,169200.0,2026-07-20,-11.491,181000.0,2026-07-21,-9.487,185100.0,2026-07-22,-6.553,191100.0,2026-07-23,-13.399,177100.0,2026-07-24,-12.078,179800.0,2026-07-27,-22.641,158200.0,2026-07-28,-24.988,153400.0,2026-07-29,-26.161,151000.0,2026-07-30,2026-07-30,3.912,-26.161,7.824,-31.736,0.0,0.0,0.0,0.0,1.0,STOP,2026-07-02
005935,삼성전자우,2026-07-06,2026-07-06,WATCH,70,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 95%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태 | 이동평균선 재돌파 | 재상승 후 5일선 지지,,212500.0,True,11.64,True,0.95,0.0873,True,208694.1176,230490.4412,240500.0,252286.7647,202433.2941,8.47,18.72,True,False,False,11.8,True,True,False,,False,False,,2026-07-01,2026-07-31,212500.0,20,1,-6.212,199300.0,2026-07-07,-12.047,186900.0,2026-07-08,-12.659,185600.0,2026-07-09,-8.565,194300.0,2026-07-10,-16.753,176900.0,2026-07-13,-14.259,182200.0,2026-07-14,-9.647,192000.0,2026-07-15,-19.059,172000.0,2026-07-16,-20.376,169200.0,2026-07-20,-14.824,181000.0,2026-07-21,-12.894,185100.0,2026-07-22,-10.071,191100.0,2026-07-23,-16.659,177100.0,2026-07-24,-15.388,179800.0,2026-07-27,-25.553,158200.0,2026-07-28,-27.812,153400.0,2026-07-29,-28.941,151000.0,2026-07-30,-10.118,191000.0,2026-07-31,-16.235,178000.0,2026-08-03,-16.988,176400.0,2026-08-04,2026-08-04,-6.212,-28.941,0.706,-34.306,0.0,0.0,0.0,0.0,1.0,STOP,2026-07-07
009150,삼성전기,2026-07-01,2026-07-01,WATCH,65,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 이동평균선 재돌파 | 재상승 후 5일선 지지,,2205000.0,True,8.77,True,1.0,0.1353,True,2082223.4043,2535803.1915,2417000.0,2989382.9787,2019756.7021,15.0,35.57,False,False,False,35.56,True,True,False,,False,False,,2026-07-01,2026-07-31,2205000.0,20,1,-12.653,1926000.0,2026-07-02,-9.796,1989000.0,2026-07-03,-17.098,1828000.0,2026-07-06,-25.261,1648000.0,2026-07-07,-32.925,1479000.0,2026-07-08,-32.29,1493000.0,2026-07-09,-28.163,1584000.0,2026-07-10,-41.542,1289000.0,2026-07-13,-42.857,1260000.0,2026-07-14,-35.918,1413000.0,2026-07-15,-42.086,1277000.0,2026-07-16,-42.177,1275000.0,2026-07-20,-40.59,1310000.0,2026-07-21,-39.002,1345000.0,2026-07-22,-34.331,1448000.0,2026-07-23,-39.864,1326000.0,2026-07-24,-39.909,1325000.0,2026-07-27,-49.478,1114000.0,2026-07-28,-53.333,1029000.0,2026-07-29,-60.136,879000.0,2026-07-30,2026-07-30,-9.796,-60.136,-5.397,-60.771,0.0,0.0,0.0,0.0,1.0,STOP,2026-07-02
207940,삼성바이오로직스,2026-07-02,2026-07-02,WATCH,63,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 추세 하단 부근 쌍바닥/Higher-Low 형태 | 이동평균선 밀집,,1406000.0,True,3.63,True,1.0,0.3782,True,1260400.0,1452900.0,1456000.0,1645400.0,1222588.0,3.34,17.03,True,False,True,6.29,False,False,False,,False,False,,2026-07-01,2026-07-31,1406000.0,20,1,1.067,1421000.0,2026-07-03,-0.071,1405000.0,2026-07-06,1.138,1422000.0,2026-07-07,-3.058,1363000.0,2026-07-08,-5.761,1325000.0,2026-07-09,-0.782,1395000.0,2026-07-10,-0.427,1400000.0,2026-07-13,-2.703,1368000.0,2026-07-14,-1.636,1383000.0,2026-07-15,-0.711,1396000.0,2026-07-16,-4.339,1345000.0,2026-07-20,-0.782,1395000.0,2026-07-21,-2.418,1372000.0,2026-07-22,-1.92,1379000.0,2026-07-23,7.966,1518000.0,2026-07-24,9.886,1545000.0,2026-07-27,10.171,1549000.0,2026-07-28,5.192,1479000.0,2026-07-29,8.606,1527000.0,2026-07-30,5.619,1485000.0,2026-07-31,2026-07-31,10.171,-5.761,12.02,-7.255,1.0,1.0,1.0,0.0,0.0,TIMEOUT,2026-07-31
207940,삼성바이오로직스,2026-07-06,2026-07-06,WATCH,63,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 추세 하단 부근 쌍바닥/Higher-Low 형태 | 이동평균선 밀집,,1405000.0,True,3.77,True,1.0,0.3735,True,1261200.0,1453700.0,1456000.0,1646200.0,1223364.0,3.47,17.17,True,False,True,5.06,False,True,False,,False,False,,2026-07-01,2026-07-31,1405000.0,20,1,1.21,1422000.0,2026-07-07,-2.989,1363000.0,2026-07-08,-5.694,1325000.0,2026-07-09,-0.712,1395000.0,2026-07-10,-0.356,1400000.0,2026-07-13,-2.633,1368000.0,2026-07-14,-1.566,1383000.0,2026-07-15,-0.641,1396000.0,2026-07-16,-4.27,1345000.0,2026-07-20,-0.712,1395000.0,2026-07-21,-2.349,1372000.0,2026-07-22,-1.851,1379000.0,2026-07-23,8.043,1518000.0,2026-07-24,9.964,1545000.0,2026-07-27,10.249,1549000.0,2026-07-28,5.267,1479000.0,2026-07-29,8.683,1527000.0,2026-07-30,5.694,1485000.0,2026-07-31,1.281,1423000.0,2026-08-03,5.053,1476000.0,2026-08-04,2026-08-04,10.249,-5.694,12.1,-7.189,1.0,1.0,1.0,0.0,0.0,TIMEOUT,2026-08-04
207940,삼성바이오로직스,2026-07-08,2026-07-08,WATCH,63,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 추세 하단 부근 쌍바닥/Higher-Low 형태 | 이동평균선 밀집,,1363000.0,True,6.64,True,1.0,0.5536,True,1240571.4286,1351142.8571,1460000.0,1461714.2857,1220260.0,-0.87,7.24,True,False,True,4.03,False,False,False,,False,False,,2026-07-01,2026-07-31,1363000.0,20,1,-2.788,1325000.0,2026-07-09,2.348,1395000.0,2026-07-10,2.715,1400000.0,2026-07-13,0.367,1368000.0,2026-07-14,1.467,1383000.0,2026-07-15,2.421,1396000.0,2026-07-16,-1.321,1345000.0,2026-07-20,2.348,1395000.0,2026-07-21,0.66,1372000.0,2026-07-22,1.174,1379000.0,2026-07-23,11.372,1518000.0,2026-07-24,13.353,1545000.0,2026-07-27,13.646,1549000.0,2026-07-28,8.511,1479000.0,2026-07-29,12.032,1527000.0,2026-07-30,8.951,1485000.0,2026-07-31,4.402,1423000.0,2026-08-03,8.291,1476000.0,2026-08-04,9.391,1491000.0,2026-08-05,11.079,1514000.0,2026-08-06,2026-08-06,13.646,-2.788,15.554,-4.329,1.0,,1.0,1.0,0.0,UPPER,2026-07-24
207940,삼성바이오로직스,2026-07-09,2026-07-09,WATCH,63,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 추세 하단 부근 쌍바닥/Higher-Low 형태 | 이동평균선 밀집,,1325000.0,True,9.25,True,1.0,0.3792,True,1241142.8571,1351714.2857,1460000.0,1462285.7143,1220260.0,2.02,10.36,True,False,True,3.69,False,False,False,,False,False,,2026-07-01,2026-07-31,1325000.0,20,1,5.283,1395000.0,2026-07-10,5.66,1400000.0,2026-07-13,3.245,1368000.0,2026-07-14,4.377,1383000.0,2026-07-15,5.358,1396000.0,2026-07-16,1.509,1345000.0,2026-07-20,5.283,1395000.0,2026-07-21,3.547,1372000.0,2026-07-22,4.075,1379000.0,2026-07-23,14.566,1518000.0,2026-07-24,16.604,1545000.0,2026-07-27,16.906,1549000.0,2026-07-28,11.623,1479000.0,2026-07-29,15.245,1527000.0,2026-07-30,12.075,1485000.0,2026-07-31,7.396,1423000.0,2026-08-03,11.396,1476000.0,2026-08-04,12.528,1491000.0,2026-08-05,14.264,1514000.0,2026-08-06,17.434,1556000.0,2026-08-07,2026-08-07,17.434,1.509,18.868,0.604,1.0,1.0,1.0,1.0,0.0,UPPER,2026-07-24
207940,삼성바이오로직스,2026-07-10,2026-07-10,WATCH,63,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 추세 하단 부근 쌍바닥/Higher-Low 형태 | 이동평균선 밀집,,1395000.0,True,4.45,True,1.0,0.6932,True,1241714.2857,1352285.7143,1460000.0,1462857.1429,1220260.0,-3.06,4.86,True,False,True,2.96,False,False,False,,False,False,,2026-07-01,2026-07-31,1395000.0,20,1,0.358,1400000.0,2026-07-13,-1.935,1368000.0,2026-07-14,-0.86,1383000.0,2026-07-15,0.072,1396000.0,2026-07-16,-3.584,1345000.0,2026-07-20,0.0,1395000.0,2026-07-21,-1.649,1372000.0,2026-07-22,-1.147,1379000.0,2026-07-23,8.817,1518000.0,2026-07-24,10.753,1545000.0,2026-07-27,11.039,1549000.0,2026-07-28,6.022,1479000.0,2026-07-29,9.462,1527000.0,2026-07-30,6.452,1485000.0,2026-07-31,2.007,1423000.0,2026-08-03,5.806,1476000.0,2026-08-04,6.882,1491000.0,2026-08-05,8.53,1514000.0,2026-08-06,11.541,1556000.0,2026-08-07,12.473,1569000.0,2026-08-10,2026-08-10,12.473,-3.584,12.903,-4.014,1.0,,1.0,1.0,0.0,UPPER,2026-07-24
207940,삼성바이오로직스,2026-07-13,2026-07-13,WATCH,63,LOWER_CHANNEL_WATCH,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 100%) | 최근 추세 하단(싼 구간) 접촉 | 추세 하단 부근 쌍바닥/Higher-Low 형태 | 이동평균선 밀집,,1400000.0,True,4.11,True,1.0,0.7132,True,1242285.7143,1352857.1429,1460000.0,1463428.5714,1220260.0,-3.37,4.53,True,False,True,2.55,False,True,False,,False,False,,2026-07-01,2026-07-31,1400000.0,20,1,-2.286,1368000.0,2026-07-14,-1.214,1383000.0,2026-07-15,-0.286,1396000.0,2026-07-16,-3.929,1345000.0,2026-07-20,-0.357,1395000.0,2026-07-21,-2.0,1372000.0,2026-07-22,-1.5,1379000.0,2026-07-23,8.429,1518000.0,2026-07-24,10.357,1545000.0,2026-07-27,10.643,1549000.0,2026-07-28,5.643,1479000.0,2026-07-29,9.071,1527000.0,2026-07-30,6.071,1485000.0,2026-07-31,1.643,1423000.0,2026-08-03,5.429,1476000.0,2026-08-04,6.5,1491000.0,2026-08-05,8.143,1514000.0,2026-08-06,11.143,1556000.0,2026-08-07,12.071,1569000.0,2026-08-10,14.929,1609000.0,2026-08-11,2026-08-11,14.929,-3.929,15.929,-4.357,1.0,,1.0,1.0,0.0,UPPER,2026-07-24
