Ticker,Name,Target_Date,Actual_Date,Status,Score,Primary_Signal,Reasons,Warnings,Close,Uptrend_HH_HL,Pullback_Pct,Prior_Low_Held,Channel_Coverage,Channel_Position,Recent_Lower_Touch,Channel_Lower,Channel_Mid,Prior_High_Target,Channel_Upper,Stop_Price,Room_To_Mid_Pct,Room_To_Upper_Pct,Double_Bottom,Double_Bottom_Confirmed,MA_Clustered,MA_Spread_Pct,MA_Reclaimed,MA5_Held,Bottom_Volume_Surge,Reference_Date,Reference_Low_Held,Reference_High_Break,Reference_Volume_Ratio,Requested_Range_Start,Requested_Range_End,Forward_Entry_Close,Forward_Available_Bars,Forward_Complete_20D,D+1_Close_Return_Pct,D+1_Close,D+1_Date,D+2_Close_Return_Pct,D+2_Close,D+2_Date,D+3_Close_Return_Pct,D+3_Close,D+3_Date,D+4_Close_Return_Pct,D+4_Close,D+4_Date,D+5_Close_Return_Pct,D+5_Close,D+5_Date,D+6_Close_Return_Pct,D+6_Close,D+6_Date,D+7_Close_Return_Pct,D+7_Close,D+7_Date,D+8_Close_Return_Pct,D+8_Close,D+8_Date,D+9_Close_Return_Pct,D+9_Close,D+9_Date,D+10_Close_Return_Pct,D+10_Close,D+10_Date,D+11_Close_Return_Pct,D+11_Close,D+11_Date,D+12_Close_Return_Pct,D+12_Close,D+12_Date,D+13_Close_Return_Pct,D+13_Close,D+13_Date,D+14_Close_Return_Pct,D+14_Close,D+14_Date,D+15_Close_Return_Pct,D+15_Close,D+15_Date,D+16_Close_Return_Pct,D+16_Close,D+16_Date,D+17_Close_Return_Pct,D+17_Close,D+17_Date,D+18_Close_Return_Pct,D+18_Close,D+18_Date,D+19_Close_Return_Pct,D+19_Close,D+19_Date,D+20_Close_Return_Pct,D+20_Close,D+20_Date,Forward_Last_Date,Max_Close_Return_20D_Pct,Min_Close_Return_20D_Pct,MFE_20D_Pct,MAE_20D_Pct,Positive_D20,Hit_Mid_Before_Stop,Hit_PriorHigh_Before_Stop,Hit_Upper_Before_Stop,Stop_Hit,First_Event,Exit_Date
005930,삼성전자,2026-07-01,2026-07-01,REJECTED,60,TREND_BROKEN_OR_NOT_UPTREND,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 95%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태,,314500.0,True,16.02,True,0.9481,-0.2522,True,330844.1176,363242.6471,374500.0,395641.1765,320918.7941,15.5,25.8,True,False,False,17.75,False,False,False,,False,False,,2026-07-01,2026-07-31,314500.0,20,1,-9.062,286000.0,2026-07-02,-1.59,309500.0,2026-07-03,1.113,318000.0,2026-07-06,-5.882,296000.0,2026-07-07,-11.765,277500.0,2026-07-08,-11.606,278000.0,2026-07-09,-9.38,285000.0,2026-07-10,-19.078,254500.0,2026-07-13,-16.375,263000.0,2026-07-14,-11.129,279500.0,2026-07-15,-18.919,255000.0,2026-07-16,-22.417,244000.0,2026-07-20,-17.647,259000.0,2026-07-21,-17.17,260500.0,2026-07-22,-14.149,270000.0,2026-07-23,-20.668,249500.0,2026-07-24,-19.237,254000.0,2026-07-27,-30.048,220000.0,2026-07-28,-33.704,208500.0,2026-07-29,-34.181,207000.0,2026-07-30,2026-07-30,1.113,-34.181,3.339,-39.841,0.0,,,,,,
005930,삼성전자,2026-07-02,2026-07-02,REJECTED,50,TREND_BROKEN_OR_NOT_UPTREND,중기 Higher High + Higher Low | 상승 평행채널 유효(커버리지 94%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태,최근 스윙 저점 이탈 위험,286000.0,True,23.63,False,0.9359,-0.7329,True,333486.7647,365885.2941,374500.0,398283.8235,323482.1618,27.93,39.26,True,False,False,17.1,False,False,False,,False,False,,2026-07-01,2026-07-31,286000.0,20,1,8.217,309500.0,2026-07-03,11.189,318000.0,2026-07-06,3.497,296000.0,2026-07-07,-2.972,277500.0,2026-07-08,-2.797,278000.0,2026-07-09,-0.35,285000.0,2026-07-10,-11.014,254500.0,2026-07-13,-8.042,263000.0,2026-07-14,-2.273,279500.0,2026-07-15,-10.839,255000.0,2026-07-16,-14.685,244000.0,2026-07-20,-9.441,259000.0,2026-07-21,-8.916,260500.0,2026-07-22,-5.594,270000.0,2026-07-23,-12.762,249500.0,2026-07-24,-11.189,254000.0,2026-07-27,-23.077,220000.0,2026-07-28,-27.098,208500.0,2026-07-29,-27.622,207000.0,2026-07-30,-8.217,262500.0,2026-07-31,2026-07-31,11.189,-27.622,13.636,-33.846,0.0,,,,,,
005930,삼성전자,2026-07-03,2026-07-03,REJECTED,50,TREND_BROKEN_OR_NOT_UPTREND,중기 Higher High + Higher Low | 상승 평행채널 유효(커버리지 92%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태,최근 스윙 저점 이탈 위험,309500.0,True,17.36,False,0.9241,-0.411,True,336129.4118,368527.9412,374500.0,400926.4706,326045.5294,19.07,29.54,True,False,False,14.86,False,False,False,,False,False,,2026-07-01,2026-07-31,309500.0,20,1,2.746,318000.0,2026-07-06,-4.362,296000.0,2026-07-07,-10.339,277500.0,2026-07-08,-10.178,278000.0,2026-07-09,-7.916,285000.0,2026-07-10,-17.771,254500.0,2026-07-13,-15.024,263000.0,2026-07-14,-9.693,279500.0,2026-07-15,-17.609,255000.0,2026-07-16,-21.163,244000.0,2026-07-20,-16.317,259000.0,2026-07-21,-15.832,260500.0,2026-07-22,-12.763,270000.0,2026-07-23,-19.386,249500.0,2026-07-24,-17.932,254000.0,2026-07-27,-28.918,220000.0,2026-07-28,-32.633,208500.0,2026-07-29,-33.118,207000.0,2026-07-30,-15.186,262500.0,2026-07-31,-22.617,239500.0,2026-08-03,2026-08-03,2.746,-33.118,5.008,-38.869,0.0,,,,,,
005930,삼성전자,2026-07-06,2026-07-06,REJECTED,60,TREND_BROKEN_OR_NOT_UPTREND,중기 Higher High + Higher Low | 상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 91%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태,,318000.0,True,15.09,True,0.9125,-0.3206,True,338772.0588,371170.5882,374500.0,403569.1176,328608.8971,16.72,26.91,True,False,False,14.18,False,False,False,,False,False,,2026-07-01,2026-07-31,318000.0,20,1,-6.918,296000.0,2026-07-07,-12.736,277500.0,2026-07-08,-12.579,278000.0,2026-07-09,-10.377,285000.0,2026-07-10,-19.969,254500.0,2026-07-13,-17.296,263000.0,2026-07-14,-12.107,279500.0,2026-07-15,-19.811,255000.0,2026-07-16,-23.27,244000.0,2026-07-20,-18.553,259000.0,2026-07-21,-18.082,260500.0,2026-07-22,-15.094,270000.0,2026-07-23,-21.541,249500.0,2026-07-24,-20.126,254000.0,2026-07-27,-30.818,220000.0,2026-07-28,-34.434,208500.0,2026-07-29,-34.906,207000.0,2026-07-30,-17.453,262500.0,2026-07-31,-24.686,239500.0,2026-08-03,-24.528,240000.0,2026-08-04,2026-08-04,-6.918,-34.906,-2.516,-40.503,0.0,,,,,,
005930,삼성전자,2026-07-07,2026-07-07,REJECTED,40,TREND_BROKEN_OR_NOT_UPTREND,상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 90%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태,중기 상승 구조 미확인,296000.0,False,20.96,True,0.9012,-0.7009,True,341414.7059,373813.2353,374500.0,406211.7647,331172.2647,26.29,37.23,True,False,False,14.31,False,False,False,,False,False,,2026-07-01,2026-07-31,296000.0,20,1,-6.25,277500.0,2026-07-08,-6.081,278000.0,2026-07-09,-3.716,285000.0,2026-07-10,-14.02,254500.0,2026-07-13,-11.149,263000.0,2026-07-14,-5.574,279500.0,2026-07-15,-13.851,255000.0,2026-07-16,-17.568,244000.0,2026-07-20,-12.5,259000.0,2026-07-21,-11.993,260500.0,2026-07-22,-8.784,270000.0,2026-07-23,-15.709,249500.0,2026-07-24,-14.189,254000.0,2026-07-27,-25.676,220000.0,2026-07-28,-29.561,208500.0,2026-07-29,-30.068,207000.0,2026-07-30,-11.318,262500.0,2026-07-31,-19.088,239500.0,2026-08-03,-18.919,240000.0,2026-08-04,-16.892,246000.0,2026-08-05,2026-08-05,-3.716,-30.068,1.351,-36.081,0.0,,,,,,
005930,삼성전자,2026-07-08,2026-07-08,REJECTED,40,TREND_BROKEN_OR_NOT_UPTREND,상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 89%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태,중기 상승 구조 미확인,277500.0,False,25.9,True,0.8902,-1.0272,True,344057.3529,376455.8824,374500.0,408854.4118,333735.6324,35.66,47.33,True,False,False,14.38,False,False,False,,False,False,,2026-07-01,2026-07-31,277500.0,20,1,0.18,278000.0,2026-07-09,2.703,285000.0,2026-07-10,-8.288,254500.0,2026-07-13,-5.225,263000.0,2026-07-14,0.721,279500.0,2026-07-15,-8.108,255000.0,2026-07-16,-12.072,244000.0,2026-07-20,-6.667,259000.0,2026-07-21,-6.126,260500.0,2026-07-22,-2.703,270000.0,2026-07-23,-10.09,249500.0,2026-07-24,-8.468,254000.0,2026-07-27,-20.721,220000.0,2026-07-28,-24.865,208500.0,2026-07-29,-25.405,207000.0,2026-07-30,-5.405,262500.0,2026-07-31,-13.694,239500.0,2026-08-03,-13.514,240000.0,2026-08-04,-11.351,246000.0,2026-08-05,-16.937,230500.0,2026-08-06,2026-08-06,2.703,-25.405,7.387,-31.82,0.0,,,,,,
005930,삼성전자,2026-07-09,2026-07-09,REJECTED,30,TREND_BROKEN_OR_NOT_UPTREND,상승 평행채널 유효(커버리지 88%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태,중기 상승 구조 미확인 | 최근 스윙 저점 이탈 위험,278000.0,False,25.77,False,0.8795,-1.0602,True,346700.0,379098.5294,374500.0,411497.0588,336299.0,36.37,48.02,True,False,False,13.54,False,False,False,,False,False,,2026-07-01,2026-07-31,278000.0,20,1,2.518,285000.0,2026-07-10,-8.453,254500.0,2026-07-13,-5.396,263000.0,2026-07-14,0.54,279500.0,2026-07-15,-8.273,255000.0,2026-07-16,-12.23,244000.0,2026-07-20,-6.835,259000.0,2026-07-21,-6.295,260500.0,2026-07-22,-2.878,270000.0,2026-07-23,-10.252,249500.0,2026-07-24,-8.633,254000.0,2026-07-27,-20.863,220000.0,2026-07-28,-25.0,208500.0,2026-07-29,-25.54,207000.0,2026-07-30,-5.576,262500.0,2026-07-31,-13.849,239500.0,2026-08-03,-13.669,240000.0,2026-08-04,-11.511,246000.0,2026-08-05,-17.086,230500.0,2026-08-06,-16.906,231000.0,2026-08-07,2026-08-07,2.518,-25.54,7.194,-31.942,0.0,,,,,,
005930,삼성전자,2026-07-10,2026-07-10,REJECTED,40,TREND_BROKEN_OR_NOT_UPTREND,상승추세 안의 단기 조정 + 전저점 유지 | 상승 평행채널 유효(커버리지 87%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태,중기 상승 구조 미확인,285000.0,False,23.9,True,0.869,-0.993,True,349342.6471,381741.1765,374500.0,414139.7059,338862.3676,33.94,45.31,True,False,False,12.06,False,False,False,,False,False,,2026-07-01,2026-07-31,285000.0,20,1,-10.702,254500.0,2026-07-13,-7.719,263000.0,2026-07-14,-1.93,279500.0,2026-07-15,-10.526,255000.0,2026-07-16,-14.386,244000.0,2026-07-20,-9.123,259000.0,2026-07-21,-8.596,260500.0,2026-07-22,-5.263,270000.0,2026-07-23,-12.456,249500.0,2026-07-24,-10.877,254000.0,2026-07-27,-22.807,220000.0,2026-07-28,-26.842,208500.0,2026-07-29,-27.368,207000.0,2026-07-30,-7.895,262500.0,2026-07-31,-15.965,239500.0,2026-08-03,-15.789,240000.0,2026-08-04,-13.684,246000.0,2026-08-05,-19.123,230500.0,2026-08-06,-18.947,231000.0,2026-08-07,-19.298,230000.0,2026-08-10,2026-08-10,-1.93,-27.368,2.632,-33.614,0.0,,,,,,
005930,삼성전자,2026-07-13,2026-07-13,REJECTED,30,TREND_BROKEN_OR_NOT_UPTREND,상승 평행채널 유효(커버리지 86%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태,중기 상승 구조 미확인 | 최근 스윙 저점 이탈 위험,254500.0,False,32.04,False,0.8588,-1.5045,True,351985.2941,384383.8235,374500.0,416782.3529,341425.7353,51.03,63.77,True,False,False,16.11,False,False,False,,False,False,,2026-07-01,2026-07-31,254500.0,20,1,3.34,263000.0,2026-07-14,9.823,279500.0,2026-07-15,0.196,255000.0,2026-07-16,-4.126,244000.0,2026-07-20,1.768,259000.0,2026-07-21,2.358,260500.0,2026-07-22,6.09,270000.0,2026-07-23,-1.965,249500.0,2026-07-24,-0.196,254000.0,2026-07-27,-13.556,220000.0,2026-07-28,-18.075,208500.0,2026-07-29,-18.664,207000.0,2026-07-30,3.143,262500.0,2026-07-31,-5.894,239500.0,2026-08-03,-5.697,240000.0,2026-08-04,-3.34,246000.0,2026-08-05,-9.43,230500.0,2026-08-06,-9.234,231000.0,2026-08-07,-9.627,230000.0,2026-08-10,-5.894,239500.0,2026-08-11,2026-08-11,9.823,-18.664,11.788,-25.658,0.0,,,,,,
005930,삼성전자,2026-07-14,2026-07-14,REJECTED,30,TREND_BROKEN_OR_NOT_UPTREND,상승 평행채널 유효(커버리지 85%) | 최근 추세 하단(싼 구간) 접촉 | 현재도 채널 하단권 | 추세 하단 부근 쌍바닥/Higher-Low 형태,중기 상승 구조 미확인 | 최근 스윙 저점 이탈 위험,263000.0,False,29.77,False,0.8488,-1.4141,True,354627.9412,387026.4706,374500.0,419425.0,343989.1029,47.16,59.48,True,False,False,16.58,False,False,False,,False,False,,2026-07-01,2026-07-31,263000.0,20,1,6.274,279500.0,2026-07-15,-3.042,255000.0,2026-07-16,-7.224,244000.0,2026-07-20,-1.521,259000.0,2026-07-21,-0.951,260500.0,2026-07-22,2.662,270000.0,2026-07-23,-5.133,249500.0,2026-07-24,-3.422,254000.0,2026-07-27,-16.35,220000.0,2026-07-28,-20.722,208500.0,2026-07-29,-21.293,207000.0,2026-07-30,-0.19,262500.0,2026-07-31,-8.935,239500.0,2026-08-03,-8.745,240000.0,2026-08-04,-6.464,246000.0,2026-08-05,-12.357,230500.0,2026-08-06,-12.167,231000.0,2026-08-07,-12.548,230000.0,2026-08-10,-8.935,239500.0,2026-08-11,-2.852,255500.0,2026-08-12,2026-08-12,6.274,-21.293,8.175,-28.061,0.0,,,,,,
